age,bmi,bmi_category,gender,activity_level,diet_type,goal,health_condition,calorie_target,protein_requirement,carbs_limit,fat_limit,recommended_food
60,23.3,normal,female,high,high_protein,weight_loss,obesity,1524,87,189,42,Grilled Chicken Bowl
22,28.3,overweight,male,medium,veg,muscle_gain,diabetes,2515,85,157,52,Tofu Stir Fry #2
56,30.6,obese,female,low,veg,maintain,obesity,2257,73,305,49,Greek Yogurt Bowl
40,21.5,normal,male,low,veg,weight_loss,normal,1637,75,308,80,Tofu Stir Fry
22,20.4,normal,male,low,vegan,weight_loss,normal,1502,56,181,67,Tofu Stir Fry
20,30.4,obese,female,high,veg,maintain,normal,2088,94,181,69,Greek Yogurt Bowl
46,26.4,overweight,female,medium,veg,weight_loss,diabetes,1735,71,178,52,Tofu Stir Fry
50,21.5,normal,male,high,high_protein,maintain,obesity,2240,64,227,47,Grilled Chicken Bowl
18,30.8,obese,male,low,normal,maintain,obesity,2332,67,246,61,Grilled Chicken Bowl
46,32.7,obese,male,high,normal,muscle_gain,diabetes,2567,128,136,78,Shrimp Fried Rice (Low Salt)
25,29.9,overweight,male,high,vegan,muscle_gain,normal,2832,114,212,80,Tofu Stir Fry #2
44,35.8,obese,male,high,high_protein,weight_loss,diabetes,1556,97,150,50,Grilled Chicken Bowl
52,34.9,obese,female,medium,vegan,weight_loss,hypertension,1587,67,307,59,Tofu Stir Fry #6
44,18.3,underweight,female,high,normal,muscle_gain,diabetes,2492,88,147,51,Grilled Chicken Bowl
43,35.9,obese,male,high,vegan,weight_loss,hypertension,1719,95,242,56,Tofu Stir Fry #6
39,19.8,normal,female,high,normal,maintain,normal,2056,94,234,73,Grilled Chicken Bowl
57,31.2,obese,female,high,normal,maintain,normal,2265,87,306,80,Grilled Chicken Bowl
59,27.5,overweight,male,high,vegan,weight_loss,diabetes,1505,90,157,75,Tofu Stir Fry
45,34.4,obese,male,high,normal,weight_loss,hypertension,1884,89,190,54,Grilled Chicken Bowl
54,23.5,normal,male,medium,high_protein,weight_loss,normal,1733,97,309,71,Grilled Chicken Bowl
44,21.6,normal,male,high,veg,weight_loss,hypertension,1814,100,283,73,Tofu Stir Fry #6
49,27.3,overweight,male,high,vegan,muscle_gain,normal,2534,93,263,56,Tofu Stir Fry #2
22,23.7,normal,female,medium,vegan,muscle_gain,normal,2459,126,296,67,Tofu Stir Fry #2
32,25.1,overweight,female,high,veg,weight_loss,obesity,1542,71,194,57,Tofu Stir Fry
60,23.0,normal,male,low,normal,maintain,diabetes,1998,99,133,54,Grilled Chicken Bowl
40,32.4,obese,female,low,normal,muscle_gain,diabetes,2786,101,129,82,Grilled Chicken Bowl
48,19.2,normal,male,low,veg,weight_loss,hypertension,1537,99,243,62,Tofu Stir Fry #6
36,32.1,obese,female,high,normal,maintain,normal,2137,69,250,56,Grilled Chicken Bowl
37,30.2,obese,male,low,veg,weight_loss,diabetes,1647,70,162,73,Tofu Stir Fry
45,18.9,normal,female,high,high_protein,muscle_gain,normal,2798,94,293,63,Grilled Chicken Bowl
24,31.4,obese,male,medium,high_protein,muscle_gain,obesity,2804,124,314,54,Grilled Chicken Bowl
19,25.5,overweight,female,high,vegan,maintain,hypertension,1914,82,289,50,Almond Granola - Deluxe
56,29.5,overweight,female,high,high_protein,muscle_gain,normal,2651,115,299,52,Grilled Chicken Bowl
25,24.7,normal,female,low,vegan,muscle_gain,diabetes,2819,95,178,81,Tofu Stir Fry #2
28,29.7,overweight,female,medium,normal,maintain,hypertension,2153,78,293,52,Grilled Chicken Bowl
23,17.0,underweight,female,medium,veg,maintain,diabetes,2389,80,168,68,Greek Yogurt Bowl
29,31.7,obese,female,high,normal,muscle_gain,diabetes,2705,135,156,85,Grilled Chicken Bowl
26,30.2,obese,male,medium,veg,maintain,diabetes,2218,73,170,64,Greek Yogurt Bowl
47,18.1,underweight,female,medium,veg,weight_loss,diabetes,1899,94,178,52,Tofu Stir Fry
40,18.5,normal,male,high,high_protein,weight_loss,obesity,1613,83,271,65,Grilled Chicken Bowl
25,27.5,overweight,female,high,vegan,maintain,normal,2366,57,268,70,Tofu Stir Fry
32,28.7,overweight,male,high,normal,maintain,normal,2092,59,237,84,Grilled Chicken Bowl
27,33.0,obese,female,medium,veg,weight_loss,obesity,1674,59,200,53,Tofu Stir Fry
39,31.7,obese,female,high,vegan,muscle_gain,obesity,2413,100,186,42,Tofu Stir Fry #6
36,21.2,normal,male,low,normal,muscle_gain,diabetes,2515,103,129,57,Grilled Chicken Bowl
41,21.4,normal,female,medium,normal,muscle_gain,hypertension,2306,127,188,81,Grilled Chicken Bowl
23,22.9,normal,female,high,high_protein,weight_loss,hypertension,1778,100,304,70,Grilled Chicken Bowl
51,25.4,overweight,male,medium,vegan,maintain,obesity,2227,64,214,59,Tofu Stir Fry
54,22.6,normal,male,medium,vegan,muscle_gain,normal,2622,121,210,80,Tofu Stir Fry #2
53,30.0,obese,female,high,high_protein,muscle_gain,normal,2634,89,250,75,Grilled Chicken Bowl
55,33.6,obese,female,high,veg,maintain,diabetes,2220,81,161,84,Greek Yogurt Bowl
41,32.6,obese,female,low,normal,weight_loss,diabetes,1658,81,150,80,Grilled Chicken Bowl
27,24.3,normal,male,low,veg,maintain,normal,2220,88,292,65,Greek Yogurt Bowl
20,25.9,overweight,male,high,vegan,maintain,hypertension,1960,93,231,75,Almond Granola - Deluxe
34,22.3,normal,male,high,normal,maintain,normal,1959,79,292,50,Grilled Chicken Bowl
52,18.8,normal,female,low,high_protein,muscle_gain,normal,2789,101,216,55,Grilled Chicken Bowl
39,26.3,overweight,male,medium,veg,weight_loss,diabetes,1694,89,128,52,Tofu Stir Fry
44,25.0,overweight,female,high,high_protein,maintain,normal,2045,77,185,74,Grilled Chicken Bowl
38,19.5,normal,female,low,veg,weight_loss,normal,1509,100,237,80,Tofu Stir Fry
25,28.0,overweight,male,medium,vegan,weight_loss,obesity,1715,60,304,55,Tofu Stir Fry
48,29.5,overweight,female,high,vegan,weight_loss,normal,1774,86,229,64,Tofu Stir Fry
34,33.8,obese,female,medium,veg,muscle_gain,normal,2620,97,266,80,Tofu Stir Fry #2
41,27.6,overweight,female,low,vegan,weight_loss,obesity,1600,64,221,65,Tofu Stir Fry
18,17.8,underweight,female,low,normal,maintain,normal,1986,88,284,76,Grilled Chicken Bowl
53,31.4,obese,female,medium,veg,weight_loss,hypertension,1736,82,272,75,Tofu Stir Fry #6
39,27.9,overweight,female,medium,high_protein,weight_loss,diabetes,1596,73,156,52,Grilled Chicken Bowl
53,29.5,overweight,female,medium,vegan,muscle_gain,obesity,2445,138,210,55,Tofu Stir Fry #6
34,22.1,normal,female,high,normal,muscle_gain,normal,2572,106,301,53,Grilled Chicken Bowl
46,18.1,underweight,female,medium,high_protein,muscle_gain,obesity,2737,77,207,42,Grilled Chicken Bowl
38,21.6,normal,male,high,normal,weight_loss,obesity,1644,67,277,40,Grilled Chicken Bowl
27,17.5,underweight,female,high,vegan,weight_loss,normal,1701,90,208,59,Tofu Stir Fry
26,33.1,obese,female,high,high_protein,weight_loss,normal,1784,73,270,56,Grilled Chicken Bowl
59,18.3,underweight,male,medium,veg,weight_loss,hypertension,1798,67,318,78,Quinoa Vegetable Bowl #9
56,24.1,normal,female,low,veg,maintain,hypertension,2088,100,239,81,Greek Yogurt Bowl
56,22.6,normal,male,medium,high_protein,maintain,diabetes,2053,71,167,72,Grilled Chicken Bowl
25,34.2,obese,male,high,veg,weight_loss,diabetes,1826,88,126,50,Tofu Stir Fry
25,22.7,normal,female,medium,high_protein,muscle_gain,diabetes,2802,108,170,75,Grilled Chicken Bowl
29,27.6,overweight,male,low,normal,maintain,obesity,1911,65,226,41,Grilled Chicken Bowl
39,22.1,normal,female,medium,veg,weight_loss,obesity,1754,93,281,59,Tofu Stir Fry
45,29.3,overweight,female,medium,veg,muscle_gain,normal,2388,93,236,67,Tofu Stir Fry #2
41,25.7,overweight,male,low,high_protein,weight_loss,diabetes,1845,87,157,58,Grilled Chicken Bowl
19,30.3,obese,female,high,veg,weight_loss,obesity,1641,74,317,47,Tofu Stir Fry
55,29.2,overweight,female,high,high_protein,muscle_gain,hypertension,2575,112,181,62,Grilled Chicken Bowl
28,19.2,normal,female,high,veg,maintain,normal,2380,62,182,79,Greek Yogurt Bowl
37,35.2,obese,male,medium,high_protein,muscle_gain,hypertension,2454,85,206,57,Grilled Chicken Bowl
44,21.0,normal,female,high,high_protein,maintain,diabetes,2339,57,163,66,Grilled Chicken Bowl
32,32.4,obese,female,medium,high_protein,muscle_gain,hypertension,2596,127,194,51,Grilled Chicken Bowl
38,19.5,normal,male,low,high_protein,muscle_gain,diabetes,2390,99,156,60,Grilled Chicken Bowl
33,20.4,normal,female,high,vegan,weight_loss,hypertension,1580,90,241,61,Tofu Stir Fry #6
43,24.3,normal,female,low,normal,muscle_gain,diabetes,2348,76,125,85,Shrimp Fried Rice (Low Salt)
55,35.0,obese,female,medium,vegan,maintain,obesity,2154,92,223,52,Tofu Stir Fry
20,30.9,obese,male,low,veg,maintain,normal,2120,60,204,52,Tofu Stir Fry
28,23.8,normal,male,medium,normal,maintain,hypertension,2278,98,281,50,Grilled Chicken Bowl
30,28.0,overweight,male,high,high_protein,muscle_gain,normal,2817,129,230,67,Grilled Chicken Bowl
29,34.5,obese,male,high,veg,weight_loss,diabetes,1883,75,132,81,Tofu Stir Fry
24,33.1,obese,female,low,normal,maintain,obesity,2025,67,274,52,Grilled Chicken Bowl
58,31.1,obese,female,high,normal,muscle_gain,normal,2734,137,249,74,Grilled Chicken Bowl
23,19.5,normal,male,medium,vegan,muscle_gain,normal,2495,120,269,83,Tofu Stir Fry #2
43,19.0,normal,female,medium,high_protein,maintain,diabetes,2340,72,176,70,Grilled Chicken Bowl
31,19.0,normal,male,medium,normal,maintain,normal,2093,76,260,75,Grilled Chicken Bowl
35,22.1,normal,male,medium,normal,maintain,diabetes,2286,61,121,72,Grilled Chicken Bowl
18,17.6,underweight,male,high,high_protein,muscle_gain,hypertension,2373,73,294,79,Grilled Fish Plate
26,29.8,overweight,male,low,vegan,muscle_gain,normal,2438,113,283,72,Tofu Stir Fry #2
27,25.8,overweight,male,high,veg,weight_loss,normal,1515,71,198,71,Tofu Stir Fry
29,19.7,normal,female,high,normal,muscle_gain,hypertension,2532,73,244,74,Grilled Chicken Bowl
58,25.0,overweight,female,high,vegan,muscle_gain,normal,2729,78,209,50,Tofu Stir Fry #2
35,26.9,overweight,male,low,veg,weight_loss,hypertension,1628,80,254,65,Quinoa Vegetable Bowl #9
30,22.5,normal,male,high,high_protein,weight_loss,hypertension,1543,60,180,79,Grilled Chicken Bowl
29,28.2,overweight,female,high,vegan,muscle_gain,obesity,2501,139,181,40,Tofu Stir Fry #6
32,21.4,normal,female,high,normal,weight_loss,normal,1514,99,273,72,Grilled Chicken Bowl
53,31.5,obese,female,low,veg,weight_loss,normal,1776,59,201,67,Tofu Stir Fry
37,20.3,normal,female,high,high_protein,muscle_gain,normal,2668,101,193,70,Grilled Chicken Bowl
49,17.5,underweight,female,low,vegan,maintain,obesity,2188,59,243,48,Tofu Stir Fry
51,30.1,obese,female,low,veg,weight_loss,diabetes,1621,87,142,76,Tofu Stir Fry
27,26.6,overweight,female,high,normal,weight_loss,hypertension,1594,94,319,80,Grilled Chicken Bowl
59,17.8,underweight,female,high,veg,weight_loss,hypertension,1785,82,286,58,Tofu Stir Fry #6
28,27.1,overweight,male,medium,veg,muscle_gain,diabetes,2688,108,128,83,Tofu Stir Fry #2
38,23.3,normal,male,medium,normal,muscle_gain,obesity,2622,88,268,62,Grilled Chicken Bowl
23,31.4,obese,female,medium,normal,muscle_gain,diabetes,2436,112,133,51,Grilled Chicken Bowl
51,21.9,normal,female,low,vegan,muscle_gain,obesity,2864,92,268,51,Tofu Stir Fry #6
31,35.4,obese,male,high,vegan,maintain,normal,2139,62,194,61,Almond Granola - Deluxe
46,19.0,normal,male,low,veg,weight_loss,normal,1601,59,263,58,Tofu Stir Fry
56,33.8,obese,male,low,normal,muscle_gain,hypertension,2357,123,305,65,Grilled Chicken Bowl
53,32.7,obese,female,medium,high_protein,maintain,normal,2129,56,312,81,Grilled Chicken Bowl
41,24.2,normal,male,medium,vegan,maintain,diabetes,2255,91,170,50,Tofu Stir Fry
42,26.1,overweight,female,low,high_protein,maintain,hypertension,2240,78,257,54,Grilled Chicken Bowl
47,24.7,normal,male,high,high_protein,maintain,hypertension,2349,58,260,57,Greek Yogurt Bowl
34,23.3,normal,male,medium,normal,weight_loss,normal,1541,67,215,84,Grilled Chicken Bowl
53,35.3,obese,male,high,high_protein,weight_loss,diabetes,1889,72,168,69,Grilled Chicken Bowl
48,20.5,normal,male,low,normal,weight_loss,obesity,1702,62,190,46,Grilled Chicken Bowl
58,26.9,overweight,female,low,high_protein,maintain,obesity,2399,78,247,56,Grilled Chicken Bowl
40,17.4,underweight,female,high,vegan,maintain,obesity,2230,67,224,60,Tofu Stir Fry
30,23.8,normal,male,medium,veg,muscle_gain,obesity,2711,79,305,48,Tofu Stir Fry #6
58,35.4,obese,male,high,vegan,weight_loss,hypertension,1837,58,229,74,Tofu Stir Fry #6
55,31.1,obese,female,low,vegan,maintain,diabetes,2245,98,162,73,Tofu Stir Fry
60,19.0,normal,male,medium,normal,muscle_gain,hypertension,2786,90,221,50,Grilled Chicken Bowl
27,21.1,normal,male,medium,normal,muscle_gain,obesity,2737,98,189,54,Grilled Chicken Bowl
34,30.0,obese,female,low,high_protein,muscle_gain,hypertension,2700,79,221,84,Grilled Chicken Bowl
18,18.2,underweight,male,low,normal,weight_loss,diabetes,1876,93,130,51,Grilled Chicken Bowl
53,34.8,obese,male,high,normal,muscle_gain,hypertension,2655,103,316,79,Grilled Chicken Bowl
49,18.6,normal,male,low,high_protein,muscle_gain,diabetes,2721,130,124,76,Grilled Chicken Bowl
55,25.3,overweight,female,high,veg,weight_loss,hypertension,1792,94,207,50,Tofu Stir Fry #6
60,28.8,overweight,male,medium,veg,maintain,obesity,1961,98,226,42,Greek Yogurt Bowl
37,22.1,normal,female,medium,normal,muscle_gain,diabetes,2610,89,155,52,Grilled Chicken Bowl
55,35.6,obese,female,low,high_protein,weight_loss,diabetes,1889,100,124,55,Grilled Chicken Bowl
44,21.2,normal,female,high,veg,weight_loss,diabetes,1598,87,160,73,Tofu Stir Fry
37,32.1,obese,male,high,normal,weight_loss,normal,1555,93,279,85,Grilled Chicken Bowl
44,18.1,underweight,female,low,veg,weight_loss,obesity,1670,56,293,56,Tofu Stir Fry
18,34.6,obese,male,high,vegan,maintain,hypertension,2207,91,260,58,Almond Granola - Deluxe
38,30.9,obese,male,low,high_protein,muscle_gain,normal,2756,127,232,82,Grilled Chicken Bowl
58,19.4,normal,male,low,normal,muscle_gain,normal,2888,113,284,80,Chicken Burger
21,25.4,overweight,male,high,vegan,muscle_gain,normal,2900,133,210,69,Tofu Stir Fry #2
56,30.6,obese,male,medium,high_protein,muscle_gain,hypertension,2486,89,234,65,Grilled Chicken Bowl
51,19.1,normal,female,medium,vegan,muscle_gain,normal,2349,102,320,84,Tofu Stir Fry #2
56,34.2,obese,female,low,normal,weight_loss,obesity,1894,69,276,65,Grilled Chicken Bowl
36,22.9,normal,female,high,vegan,weight_loss,normal,1521,62,289,83,Tofu Stir Fry
24,31.6,obese,male,low,vegan,maintain,diabetes,2137,76,143,60,Tofu Stir Fry
29,34.2,obese,female,high,normal,weight_loss,hypertension,1723,93,271,65,Grilled Chicken Bowl
19,23.4,normal,female,high,high_protein,maintain,obesity,2098,86,180,40,Grilled Chicken Bowl
21,18.7,normal,male,medium,high_protein,muscle_gain,hypertension,2855,77,317,77,Grilled Fish Plate
28,20.1,normal,male,low,high_protein,maintain,obesity,2105,80,301,51,Grilled Chicken Bowl
51,25.6,overweight,female,medium,vegan,maintain,normal,2145,83,282,77,Tofu Stir Fry
44,30.4,obese,male,medium,normal,weight_loss,obesity,1616,100,203,51,Grilled Chicken Bowl
43,22.8,normal,female,medium,high_protein,muscle_gain,normal,2437,113,302,57,Grilled Chicken Bowl
53,17.1,underweight,female,medium,normal,weight_loss,normal,1790,92,280,83,Grilled Chicken Bowl
47,21.0,normal,male,high,normal,maintain,obesity,2361,90,184,47,Grilled Chicken Bowl
29,20.9,normal,male,medium,veg,muscle_gain,normal,2642,76,239,70,Tofu Stir Fry #2
20,18.2,underweight,female,low,vegan,maintain,diabetes,1907,93,179,65,Tofu Stir Fry
21,21.8,normal,male,low,veg,muscle_gain,obesity,2849,102,232,54,Tofu Stir Fry #6
40,27.1,overweight,female,high,high_protein,muscle_gain,obesity,2768,95,196,62,Grilled Chicken Bowl
20,21.0,normal,female,high,normal,muscle_gain,hypertension,2381,70,193,84,Grilled Chicken Bowl
29,20.8,normal,female,medium,vegan,weight_loss,diabetes,1724,86,135,55,Tofu Stir Fry
40,33.1,obese,female,low,normal,muscle_gain,normal,2601,90,285,78,Grilled Chicken Bowl
54,19.9,normal,female,high,high_protein,maintain,normal,2243,79,197,84,Grilled Chicken Bowl
29,19.7,normal,male,low,veg,weight_loss,obesity,1655,87,236,55,Tofu Stir Fry
47,31.7,obese,male,medium,vegan,maintain,diabetes,1981,88,137,75,Tofu Stir Fry
29,31.7,obese,female,high,veg,maintain,obesity,1926,86,291,54,Greek Yogurt Bowl
27,23.7,normal,female,high,high_protein,muscle_gain,hypertension,2514,81,238,71,Grilled Chicken Bowl
37,30.8,obese,female,medium,vegan,weight_loss,normal,1784,85,246,67,Tofu Stir Fry
46,23.8,normal,male,medium,veg,weight_loss,normal,1781,72,315,76,Tofu Stir Fry
37,28.5,overweight,male,low,vegan,muscle_gain,hypertension,2582,87,254,68,Tofu Stir Fry #9
46,24.6,normal,male,medium,high_protein,weight_loss,diabetes,1733,90,155,80,Grilled Chicken Bowl
46,20.4,normal,female,medium,normal,muscle_gain,diabetes,2713,106,180,56,Grilled Chicken Bowl
21,33.9,obese,male,high,veg,muscle_gain,diabetes,2443,88,179,53,Tofu Stir Fry #2
47,21.7,normal,female,low,vegan,weight_loss,diabetes,1857,100,172,76,Tofu Stir Fry
30,35.8,obese,male,low,vegan,muscle_gain,diabetes,2893,123,137,75,Tofu Stir Fry #2
60,22.7,normal,male,high,veg,weight_loss,normal,1646,63,191,66,Tofu Stir Fry
57,17.5,underweight,female,low,high_protein,maintain,diabetes,2178,61,148,75,Grilled Chicken Bowl
18,18.7,normal,male,high,high_protein,maintain,hypertension,2200,69,227,58,Grilled Chicken Bowl
32,31.1,obese,female,high,high_protein,maintain,normal,2140,55,296,50,Grilled Chicken Bowl
58,32.6,obese,male,medium,normal,maintain,normal,1954,65,289,61,Grilled Chicken Bowl
23,25.6,overweight,male,high,high_protein,muscle_gain,diabetes,2305,139,147,62,Grilled Chicken Bowl
30,24.8,normal,male,medium,high_protein,muscle_gain,normal,2835,129,247,85,Grilled Chicken Bowl
46,27.0,overweight,female,high,high_protein,muscle_gain,normal,2612,99,283,85,Grilled Chicken Bowl
37,19.2,normal,male,high,high_protein,muscle_gain,obesity,2441,102,201,62,Grilled Chicken Bowl
56,31.9,obese,female,medium,veg,weight_loss,diabetes,1552,80,179,73,Tofu Stir Fry
53,34.6,obese,female,high,veg,maintain,hypertension,2073,64,263,68,Greek Yogurt Bowl
44,29.9,overweight,male,low,veg,muscle_gain,normal,2312,111,212,63,Tofu Stir Fry #2
47,24.0,normal,male,high,vegan,muscle_gain,obesity,2482,117,242,63,Tofu Stir Fry #6
37,19.1,normal,female,high,veg,maintain,obesity,2294,88,220,43,Greek Yogurt Bowl
19,32.3,obese,male,low,veg,maintain,normal,2357,84,221,63,Greek Yogurt Bowl
58,32.4,obese,male,low,vegan,maintain,obesity,2165,69,315,63,Tofu Stir Fry
57,25.3,overweight,female,medium,normal,maintain,diabetes,1959,77,133,64,Grilled Chicken Bowl
39,26.2,overweight,male,low,high_protein,weight_loss,obesity,1692,67,310,59,Grilled Chicken Bowl
50,24.6,normal,female,medium,veg,muscle_gain,normal,2422,120,269,52,Tofu Stir Fry #2
55,35.9,obese,female,medium,vegan,muscle_gain,normal,2474,103,308,59,Tofu Stir Fry #2
56,18.7,normal,male,high,high_protein,muscle_gain,hypertension,2502,114,241,76,Grilled Chicken Bowl
33,34.4,obese,male,medium,high_protein,muscle_gain,diabetes,2321,109,164,85,Grilled Chicken Bowl
23,18.0,underweight,male,low,high_protein,weight_loss,normal,1840,72,280,70,Grilled Chicken Bowl
36,29.8,overweight,male,medium,normal,muscle_gain,normal,2879,124,292,80,Grilled Chicken Bowl
51,19.6,normal,female,low,normal,muscle_gain,diabetes,2640,97,143,55,Grilled Chicken Bowl
40,27.5,overweight,female,high,high_protein,weight_loss,hypertension,1797,57,304,82,Grilled Chicken Bowl
36,23.0,normal,female,medium,vegan,muscle_gain,obesity,2739,124,278,54,Tofu Stir Fry #6
56,18.7,normal,male,high,vegan,muscle_gain,normal,2858,79,209,60,Tofu Stir Fry #2
59,27.0,overweight,female,medium,normal,muscle_gain,obesity,2472,92,184,55,Grilled Chicken Bowl
49,31.0,obese,male,low,veg,maintain,normal,2025,60,258,77,Greek Yogurt Bowl
22,30.1,obese,male,low,veg,maintain,normal,2246,56,244,79,Greek Yogurt Bowl
23,18.9,normal,female,high,normal,weight_loss,normal,1622,64,255,79,Grilled Chicken Bowl
21,35.9,obese,female,high,veg,maintain,normal,1917,80,273,65,Greek Yogurt Bowl
23,32.8,obese,female,high,normal,maintain,diabetes,2361,89,176,83,Grilled Chicken Bowl
